timestamp rtt ttl seq
1439054535.701129 379 60 1330
1439054535.978693 255 60 1332
1439054536.339645 408 60 1333
1439054537.498848 327 60 1339
1439054537.890438 310 60 1341
1439054538.008867 221 60 1342
1439054539.064135 876 60 1344
1439054539.064805 669 60 1345
1439054539.356367 752 60 1346
1439054539.359010 547 60 1347
1439054539.710747 490 60 1349
1439054539.874155 246 60 1351
1439054540.973451 1145 60 1352
1439054541.335302 1307 60 1353
1439054541.335360 1099 60 1354
1439054541.375625 724 60 1356
1439054541.786352 318 60 1360
1439054541.934948 259 60 1361
1439054542.119803 243 60 1362
1439054542.120329 43.2 60 1363
1439054542.621590 134 60 1365
1439054542.907369 219 60 1366
1439054543.230842 134 60 1368
1439054543.498383 201 61 1369
1439054544.683211 559 61 1373
1439054544.683264 351 61 1374
1439054544.946822 206 61 1376
1439054545.381014 225 61 1378
1439054545.636639 273 61 1379
1439054546.562566 590 61 1382
1439054547.237698 234 61 1387
1439054547.396257 184 61 1388
1439054547.564484 152 61 1389
1439054547.899495 286 61 1390
1439054548.189608 169 61 1392
1439054548.453427 233 61 1393
1439054548.904407 275 61 1395
1439054549.247296 210 61 1397
1439054549.710590 265 61 1399
1439054549.942792 291 61 1400
1439054550.516521 256 61 1403
1439054550.596380 128 61 1404
1439054550.880899 212 61 1405
1439054550.997086 121 61 1406
1439054551.363698 287 61 1407
1439054551.638708 154 61 1409
1439054552.085493 193 61 1411
1439054552.200557 109 61 1412
1439054552.465728 174 61 1413
1439054552.684512 193 61 1414
1439054552.965726 274 61 1415
1439054553.578253 478 61 1417
1439054553.738572 222 61 1419
1439054553.847621 131 61 1420
1439054554.093480 176 61 1421
1439054554.305340 188 61 1422
1439054554.463445 145 61 1423
1439054554.616663 99.0 61 1424
1439054554.878883 160 61 1425
1439054555.417652 100 61 1428
1439054555.724044 206 61 1429
1439054555.871355 147 61 1430
1439054556.536179 196 61 1433
1439054556.722903 183 61 1434
1439054557.062719 115 61 1436
1439054557.492632 137 61 1438
1439054558.701630 938 61 1440
1439054558.701684 730 61 1441
1439054558.701702 522 61 1442
1439054558.963755 167 61 1445
1439054559.363697 160 61 1447
1439054559.520329 116 61 1448
1439054560.564713 129 60 1453
1439054561.019551 175 60 1455
1439054561.389388 137 61 1457
1439054561.613005 160 61 1458
1439054562.022769 163 61 1460
1439054562.270157 211 61 1461
1439054563.526941 1058 61 1463
1439054563.527760 436 61 1466
1439054563.531442 231 61 1467
1439054563.923987 215 61 1469
1439054564.069662 154 61 1470
1439054564.424928 310 61 1471
1439054564.504597 180 61 1472
1439054564.653466 129 61 1473
1439054564.838673 114 61 1474
1439054564.995595 70.6 61 1475
1439054565.139528 13.5 61 1476
1439054565.331108 4.20 61 1477
1439054565.556356 28.8 61 1478
1439054565.731891 4.15 61 1479
1439054565.932292 4.07 61 1480
1439054566.132109 3.47 61 1481
1439054566.336086 6.61 61 1482
1439054566.533958 3.50 61 1483
1439054566.738229 6.90 61 1484
1439054566.935848 3.26 61 1485
1439054567.503832 164 61 1487
1439054567.544906 4.83 61 1488
1439054567.748265 7.00 61 1489
1439054567.945500 3.89 61 1490
1439054568.151012 8.15 61 1491
1439054568.346498 3.11 61 1492
1439054568.548489 4.60 61 1493
1439054568.771735 26.8 61 1494
1439054569.009948 63.8 61 1495
